draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bFT,bMVP,bWP,bER,sigma
1161,130.34711884753682,0.9635925167743705,0.4880592379583002,3.0,7.0,0.0,-129.05648210851305,0.27700595309670456,0.030782126863196004,0.04067729705640399,0.21117821529294703,0.05593726625042181,0.1932653295347869
1162,132.0840610187559,0.742777956471948,0.5356568055523541,3.0,7.0,0.0,-128.7336763929654,0.2729045049154149,0.06328885464274941,0.029794723260063615,0.21133166489110736,0.06826331071537226,0.18869770380434844
1163,131.5800246998033,0.7320493130526045,0.5550471485189914,3.0,7.0,0.0,-127.49001930833124,0.28898346946554393,0.06734500631188581,0.04244562514583425,0.17345844034913158,0.07782608416005256,0.1991377817124154
1164,126.16893189327685,0.8176296458440107,0.5593889784633831,3.0,7.0,0.0,-125.49032938913376,0.25576189853472664,0.05554829652168382,0.05505036852864084,0.25534607687541,0.03866469127509131,0.23277693678611108
1165,129.18386048850473,0.907345826172406,0.4880592379583002,3.0,7.0,0.0,-126.29158135586314,0.24440105025109707,0.0837176029154775,0.06985695510163771,0.20865279587134689,0.05234010671509968,0.20684892482182787
1166,131.24939910092755,0.8577869305435881,0.5356568055523541,3.0,7.0,0.0,-129.47168029114653,0.28998528223500336,0.0958627299754467,0.038942578940261964,0.16629705867527683,0.08318185631445303,0.1944787439973165
1167,132.1849307475823,0.9441196555302854,0.5550471485189914,3.0,7.0,0.0,-128.7938757813942,0.27905082252800156,0.06598949146366478,0.02697137377689885,0.20799314894759846,0.04557367359480607,0.20237784743472403
1168,128.64268048973585,0.9804037044103912,0.5593889784633831,2.0,3.0,0.0,-124.41049448917087,0.25282654815005356,0.042356456822564545,0.04698914332852016,0.23290686396656962,0.005489058613734148,0.20723379658496416
1169,128.03466274482332,0.7319131479927968,0.4880592379583002,3.0,7.0,0.0,-121.64984697721316,0.2787274830589739,0.10318969543769567,0.003964334109007683,0.1954297739502291,0.040653601599830426,0.2037114271737404
1170,129.40763400594813,0.9052672135426771,0.5356568055523541,3.0,7.0,0.0,-128.18115936442368,0.27019564723418743,0.06194567777699072,0.03703995266327336,0.2522306032979445,-0.0006017660621253779,0.19988808778965844
1171,127.14394947747431,0.7623557442821292,0.5550471485189914,2.0,3.0,0.0,-126.68813870730825,0.289114834064809,0.03478931009268345,0.010824559872521839,0.22971130602047288,0.07329178792445902,0.18026161427972778
1172,130.42721779251272,0.8432717598898531,0.5593889784633831,3.0,7.0,0.0,-125.6123672168762,0.3043515835317542,0.09221105300855623,0.03690024313836707,0.1901570947840528,0.08481175275000055,0.18664049435972607
1173,129.12244570528867,1.0,0.4880592379583002,3.0,7.0,0.0,-125.92419289534742,0.2651777995609674,0.09272562826291915,0.03516452065011646,0.1844755912110836,0.10353492349414972,0.21716832104428027
1174,128.41568315531194,0.9502522116067811,0.5356568055523541,3.0,7.0,0.0,-126.83359824308309,0.2621187575232508,0.025110145546846856,0.051979228228515015,0.2536287155145788,0.02289621752482373,0.19574316944702744
1175,129.51196416806528,0.9471413146948375,0.5550471485189914,3.0,7.0,0.0,-124.15692049522096,0.26477963380908465,0.11396708643541376,0.05105533587665996,0.18590475658095057,0.06597661356545186,0.2140355595890919
1176,132.16557195277855,0.9597189774529638,0.5593889784633831,3.0,7.0,0.0,-129.5795260839145,0.2861598022407064,0.08794499183576897,0.05396392056907334,0.19691607207313472,0.06457388260908077,0.18966907960856888
1177,130.64812805131876,0.9664195643380806,0.4880592379583002,3.0,7.0,0.0,-127.71677180766444,0.28715364111821257,0.07312706589849825,0.050722710255420966,0.19406416995075648,0.043173463152995105,0.1750346126723675
1178,127.88779969352942,0.9114916069683449,0.5356568055523541,2.0,3.0,0.0,-126.30186413396439,0.2508317023862829,0.03178270754325702,0.04616407370577961,0.2324193640447858,0.009225696861994238,0.1918059949271685
1179,130.8755711617223,0.9920005784714919,0.5550471485189914,3.0,7.0,0.0,-127.53720202693111,0.263621235592957,0.06022533937069753,0.018181409007516178,0.23820849864705146,0.047076025156393794,0.19117712273883106
1180,131.82342201536986,0.9129677611550162,0.5593889784633831,3.0,7.0,0.0,-130.3704692723069,0.29928116138355254,0.06517806338312966,0.03159241189872469,0.20454639604362976,0.05461675146909205,0.1868916992914266
1181,132.39714761697425,0.9852206615780252,0.4880592379583002,3.0,7.0,0.0,-128.94241285247526,0.28225591758390084,0.07839012598782573,0.028293831992418528,0.21284010133871667,0.05613274650914309,0.1988429945930774
1182,129.90588074740222,1.0,0.5356568055523541,3.0,7.0,0.0,-127.01344812554635,0.28908928634910264,0.08752087338465207,0.026457559771315663,0.15663375423893727,0.09979761497883949,0.20060290136020892
1183,130.79497152532397,0.9275645032777079,0.5550471485189914,3.0,7.0,0.0,-128.42491050670543,0.29688368804922194,0.08861988383500252,0.07135083896608156,0.1819206248549321,0.06643476024485971,0.2012165777544444
1184,130.6609102909964,0.9261998333047087,0.5593889784633831,3.0,7.0,0.0,-129.92764422869197,0.2491200719339417,0.07602647624546506,0.046534868209868324,0.21377281003741946,0.03514368842879652,0.20524982645485745
1185,131.80469533310233,0.9438697618629236,0.4880592379583002,4.0,15.0,0.0,-131.4136726419562,0.2829679331515861,0.07637098019921187,0.03246141878412444,0.175487273277292,0.06890460216801052,0.1985850777237839
1186,129.55106773995206,0.7240341472052148,0.5356568055523541,2.0,3.0,0.0,-126.50696942683746,0.2753713510292908,0.08465847599081092,0.03429872681392401,0.18617821503927587,0.11078580384734422,0.19514653870207732
1187,129.98701855366124,0.8233379160254702,0.5550471485189914,3.0,7.0,0.0,-125.22745753540877,0.27334764885708984,0.07680605956682438,0.0217466360905883,0.23874891735710924,0.020990165559750994,0.21126333818687035
1188,130.81415253251112,0.9862040003047536,0.5593889784633831,3.0,7.0,0.0,-128.49896118761967,0.30368712135940373,0.09249119025399449,0.04379848780420404,0.1704287480628349,0.08111493126349091,0.19164073919301444
1189,131.62306407609154,0.9987862691726289,0.4880592379583002,3.0,7.0,0.0,-130.8104434821443,0.2797913084850666,0.05853900058713562,0.03950296600284124,0.21990454914176413,0.02296229892245446,0.19184233397873265
1190,130.80554250899272,0.9794803797190624,0.5356568055523541,3.0,7.0,0.0,-127.01817313176015,0.26330145233058094,0.06651840256094813,0.023212214287405674,0.20621014759962694,0.03253515374036639,0.2030123724669713
1191,130.97095814422244,0.8984341280469789,0.5550471485189914,3.0,7.0,0.0,-128.08511811303924,0.28771782281786085,0.039824839106916844,0.04954006874564615,0.20366272902085775,0.0467164978587793,0.19925355478350187
1192,128.52138598424855,0.8219423368529647,0.5593889784633831,3.0,7.0,0.0,-126.89588756419556,0.24302441705907046,0.04404958843502836,0.040235139034312084,0.24747877046059602,0.04627208565435053,0.20103361208820936
1193,130.0363913166169,0.9589922609630709,0.4880592379583002,3.0,7.0,0.0,-128.80811914996272,0.2470732085763855,0.0736843625658227,0.05060944599682162,0.22473521559257095,0.050116722932591784,0.20919998510961274
1194,127.39942869461802,0.883517710945365,0.5356568055523541,3.0,7.0,0.0,-126.4391696032679,0.28460562670524003,0.03511057683374096,0.049765795582949676,0.2719963541747533,0.03495731852405136,0.20604926432661952
1195,130.87936636854877,0.9574686904921739,0.5550471485189914,3.0,15.0,0.0,-129.5006505272975,0.26983178599301316,0.1045204716518567,0.03940390244955507,0.20258724093623048,0.07086458605085996,0.19621120411568588
1196,127.07986823790493,0.9895773780865265,0.5593889784633831,3.0,7.0,0.0,-124.18239589422775,0.30653883746874355,0.060242218138051196,-0.007454004293106013,0.24831666495235105,0.02136473539241851,0.198434179988938
1197,130.79615890610754,0.971736245534012,0.4880592379583002,3.0,7.0,0.0,-126.92277459920379,0.2759715232210016,0.10013487248280359,0.049908837657866495,0.17792884281236884,0.04741524529759784,0.19851603980879265
1198,130.00815209870046,0.9845636141309854,0.5356568055523541,3.0,7.0,0.0,-125.42034081285733,0.27401345061957505,0.029852980015999293,0.0337366414652929,0.24368093650271522,0.03938284842249721,0.2049921543141773
1199,130.82642671241751,0.9933492153739437,0.5550471485189914,3.0,7.0,0.0,-128.8437561863293,0.29676431394465924,0.04319143786825312,0.02548777561541455,0.21815188646298828,0.05589965871990914,0.1900047970560661
1200,128.01741740859933,0.950182013269174,0.5593889784633831,3.0,7.0,0.0,-124.18786979616065,0.25216928235559866,0.057070009408167074,0.08032311030938799,0.17367898075778188,0.05110254847020097,0.19809674619330098
1201,130.32145207635617,0.8642713258326109,0.4880592379583002,3.0,7.0,0.0,-127.96474329245146,0.2839671349491914,0.07222089641143074,0.07167301331617121,0.17532474381993465,0.08469837541520517,0.208727042705963
1202,129.45986206049884,0.6590530567284831,0.5356568055523541,3.0,7.0,0.0,-124.88772615250775,0.26291637059259704,0.053719192937425164,0.06119453673430232,0.18936597194693555,0.03510193011732021,0.21352260765715395
1203,129.25003271915094,0.816078418415562,0.5550471485189914,3.0,7.0,0.0,-127.08979383824759,0.2644868099932671,0.10103386408672174,0.05629676192758103,0.21505057831890897,0.027457032102289128,0.2093145774120725
1204,131.27110931684754,0.983684901836181,0.5593889784633831,3.0,7.0,0.0,-126.16311935450554,0.289449951826422,0.058390069338006875,0.031158967315269848,0.24418395509901486,0.040190105934676236,0.19913932697097972
1205,131.83296302740214,0.9906403217878103,0.4880592379583002,2.0,3.0,0.0,-129.91307639550556,0.2829071756566733,0.07298771440160291,0.0571070203479408,0.17414750126202205,0.0652361732345908,0.1955763317890263
1206,128.1306070062995,0.7947839236595974,0.5356568055523541,2.0,7.0,0.0,-124.15160262038161,0.24681474707915957,0.05142200177182367,0.08145775146319752,0.20952052580831249,0.05083977783411811,0.20424874031576754
1207,128.60474764138317,0.9462015357006658,0.5550471485189914,3.0,7.0,0.0,-125.78878490220973,0.27051113962243456,0.035096000601794505,0.029467616182379187,0.20867928563860694,0.07545477481888863,0.18026261769754104
1208,132.0694906307772,0.9899096747496984,0.5593889784633831,4.0,15.0,0.0,-130.3957119793663,0.2933133557581465,0.07769836916172385,0.030747862411306122,0.20633427007565244,0.04853377959745972,0.20221401739536485
1209,130.72809036392022,0.975246167568341,0.4880592379583002,3.0,7.0,0.0,-129.72330711788626,0.2649624461851754,0.06791974559812047,0.013121857302150182,0.23778029528833164,0.043430089907083226,0.19504442194728602
1210,125.95186346029783,0.8213210359028759,0.5356568055523541,3.0,7.0,0.0,-122.38642854254482,0.2635023068296448,0.01822538050050511,0.03970106855901741,0.18779133730292855,0.04404811566562422,0.21781804962073692
1211,131.86174978160687,1.0,0.5550471485189914,2.0,7.0,0.0,-127.82070381847728,0.27393760077333246,0.051171208686240456,0.055271910550871134,0.20763721698597234,0.056452522117730976,0.19746277601654927
1212,129.24391660997702,0.8527484637999535,0.5593889784633831,3.0,7.0,0.0,-128.02767758089533,0.31022092467026163,0.06553105793882517,0.02744049234327261,0.18534414867496862,0.07391087871089622,0.17997489867607275
1213,131.0699737596936,0.9151145950273732,0.4880592379583002,3.0,7.0,0.0,-127.17967151541839,0.3007746325238064,0.07407313097577266,0.05913895212741116,0.21037724487382278,0.06324510204301831,0.20408696326197673
1214,127.39178075610187,1.0,0.5356568055523541,3.0,7.0,0.0,-123.27657779925502,0.2757062464966148,0.09323267870651686,0.08703526625056052,0.21495450207467307,0.06623488100025389,0.19761786728379852
1215,132.06652949447363,0.9784416325248362,0.5550471485189914,3.0,7.0,0.0,-130.5795140331607,0.29486345880126685,0.08481313360292046,0.04669050280754393,0.19381546542407954,0.05704415175953293,0.20254834125121907
1216,127.31814427280786,0.9533157224682185,0.5593889784633831,3.0,7.0,0.0,-125.38141084943106,0.24116811506713945,0.059792245587523093,0.052702116312139946,0.22796230084589048,0.014238898721933145,0.22467322485666733
1217,130.41291026228572,0.9843491894309438,0.4880592379583002,3.0,7.0,0.0,-127.88824119477488,0.2553874912103934,0.09126673751182797,0.02715198424526814,0.1967848764328071,0.08536938196015041,0.1972768503015567
1218,128.07205091391424,0.9733328209200486,0.5356568055523541,3.0,15.0,0.0,-124.34541251876655,0.27464678748833365,0.07925040566754633,0.028822612959633773,0.13798233943755983,0.09465485912196182,0.20909930088814468
1219,130.94247471796038,0.9557238254733715,0.5550471485189914,3.0,7.0,0.0,-130.22018947537862,0.30041134463215025,0.055783512265625564,0.027140995939762692,0.20777274676638768,0.06824475893308653,0.20720192526639267
1220,126.2194878369658,0.9184662233951786,0.5593889784633831,3.0,7.0,0.0,-121.58338702929058,0.3038419611141116,0.03664098258528024,0.0386232126505551,0.17753339162035417,0.10783328105650124,0.20669433994948047
1221,128.8922324861421,0.9531072742188419,0.4880592379583002,3.0,7.0,0.0,-125.98105669651059,0.2761392749396267,0.08663416680615699,0.08158492882292444,0.1666678033328233,0.05768435306018459,0.2174487198939195
1222,129.45976713120396,1.0,0.5356568055523541,3.0,7.0,0.0,-127.56460277677726,0.2749268183111819,0.08941297177364521,0.03865771818011054,0.14331923734275817,0.10215131737355522,0.20541169819001442
1223,131.47005159682405,0.9867960744392411,0.5550471485189914,3.0,7.0,0.0,-129.79611185647934,0.28990087018328486,0.04988710098057667,0.03738300707962171,0.21505795098042157,0.0666284242861691,0.202373133220363
1224,130.8665217950212,0.9004694453712558,0.5593889784633831,3.0,7.0,0.0,-122.92474626904665,0.26529957459427633,0.07748230652016931,0.06412741074874517,0.1692150392161842,0.08221716001115513,0.20451982025059343
1225,130.5032122246924,0.9931752225533852,0.4880592379583002,3.0,7.0,0.0,-127.49037107170292,0.2817731195935944,0.09044982494983933,0.019123412012726024,0.18268295202742751,0.09607118038054195,0.19919826386970113
1226,130.17155319620457,0.9308212102803762,0.5356568055523541,3.0,11.0,0.0,-125.54764532720391,0.28167476638689487,0.043366390060292546,0.04063732149143662,0.23979681787799975,0.007635161538749994,0.19310336923839688
1227,131.47530332628918,1.0,0.5550471485189914,3.0,7.0,0.0,-130.97108855493153,0.25941702175847475,0.08748594379671026,0.04608194152223941,0.20335432328360856,0.04197691505980475,0.19338850062152804
1228,130.66093406134925,0.9378080529314684,0.5593889784633831,3.0,15.0,0.0,-128.77548812020993,0.3037776335289015,0.07976421749730693,0.04277460074069974,0.22149590622903137,0.026617305724253415,0.2021172545779671
1229,130.08751813482004,0.9066442357230188,0.4880592379583002,3.0,7.0,0.0,-125.66670347874668,0.28187073417578024,0.053121379717517514,0.06010227148395783,0.18389852626795788,0.08083300699229928,0.1835338107295383
1230,127.98608851532198,0.9041292143809647,0.5356568055523541,2.0,3.0,0.0,-127.52037056054003,0.2661773840579248,0.05629485652776898,0.04789605428405225,0.2669871766497124,0.012855416605167827,0.18382886257097025
1231,132.33961666261982,0.9752968660194811,0.5550471485189914,2.0,7.0,0.0,-130.3223431862595,0.27166621051205103,0.0775926747272384,0.04223872139150911,0.21261789230528663,0.04158380751051715,0.20048283486720575
1232,131.20294688384078,0.9605619718614851,0.5593889784633831,3.0,7.0,0.0,-128.09500962372647,0.30188140093779714,0.08185013905831143,0.04977483779920759,0.1990223083771355,0.07323939569145463,0.20635538087869656
1233,132.06496862581935,0.9743569133472391,0.4880592379583002,3.0,7.0,0.0,-129.00670817557696,0.29266150313215644,0.08966034356993993,0.039703158675341875,0.18555391315940836,0.07359709924551301,0.19664898419271132
1234,130.94233576288437,0.991431628108069,0.5356568055523541,2.0,7.0,0.0,-125.82803733107245,0.26450273076194164,0.07976160887878629,0.055714932610673375,0.1808232642800902,0.044873063692088114,0.20527889892337334
1235,131.0033366320463,0.9472079955315141,0.5550471485189914,3.0,7.0,0.0,-130.20206035994892,0.2662582761254248,0.07962601730590155,0.04516650413010928,0.18964867755055695,0.0707111072074992,0.17557864816210267
1236,131.55329093820464,0.9999924279510031,0.5593889784633831,3.0,7.0,0.0,-130.15899704493387,0.2748704908715507,0.06908202947069254,0.03544215932000774,0.2375681610955796,0.04006931729113506,0.18657419955290697
1237,132.32184247344648,0.9780292146836382,0.4880592379583002,3.0,7.0,0.0,-131.06250151216554,0.2866620365049644,0.07778789116438108,0.05254502973663947,0.20601286059070223,0.05595020092895518,0.20258083021258866
1238,132.24671514825252,0.9677152366760008,0.5356568055523541,3.0,7.0,0.0,-129.43162688068458,0.2923099828438309,0.06489458989335331,0.036895376625096885,0.19297806165835282,0.062341106603410364,0.19109016793270164
1239,131.38040290442547,0.993743256158896,0.5550471485189914,3.0,7.0,0.0,-130.23727800476954,0.2933077621910084,0.058933184817758846,0.04192430375747803,0.2107741255195851,0.04971572499503333,0.21350926678255402
